ID,Texto,Supervision
12630475,"i. comunidad de castilla y león d. anuncios d.1. contratación pública consejería de fomento y medio ambiente servicio territorial de fomento de segovia resolución de 13 de enero de 2017, del servicio territorial de fomento de segovia, por la que se hace pública la formalización del contrato de suministro de carburantes de automoción de vehículos dependientes de las secciones de proyectos y obras y conservación y explotación de carreteras del servicio territorial de fomento de segovia. expte.: a2017/000132. 1.– entidad adjudicadora: datos generales y datos para la obtención de información: a) organismo: servicio territorial de fomento de segovia. b) dependencia que tramita el expediente: sección de conservación y explotación de carreteras. c) número de expediente: a2017/000132. d) el acceso al perfil del contratante: su acceso se realizará a través del portal institucional de la junta de castilla y león. www.jcyl.es. 2.– objeto del contrato: a)",0
12640862,"i. comunidad de castilla y león d. anuncios d.1. contratación pública consejería de fomento y medio ambiente servicio territorial de fomento de ávila resolución de 19 de enero de 2017, del servicio territorial de fomento de ávila, por la que se anuncia la formalización del contrato de suministro de carburantes de automoción de vehículos dependientes de las secciones de proyectos y obras y conservación y explotación de carreteras del servicio territorial de fomento de ávila. expte.: a2017/000098. 1.– entidad adjudicadora: a) organismo: servicio territorial de fomento de ávila. b) dependencia que tramita el expediente: sección de conservación y explotación. c) número de expediente: a2017/000098. d) dirección de internet del perfil del contratante: http://www.contratacion.jcyl.es/. 2.– objeto del contrato: a) tipo: suministro. b) descripción: suministro de carburantes de automoción de vehículos dependientes de las secciones de proyectos y obras",0
12649563,"i. comunidad de castilla y león d. anuncios d.3. otros anuncios oficiales consejería de fomento y medio ambiente resolución de 11 de octubre de 2016, de la dirección general de transportes, por la que se hace pública la transmisión de titularidad de la autorización administrativa especial entre aldeacipreste-béjar (aecl-069). esta dirección general, con fecha 11 de octubre de 2016 autorizó la transmisión de la titularidad de la autorización administrativa especial para la prestación en condiciones flexibles de explotación del servicio de transporte público regular permanente y de uso general de viajeros por carretera entre aldeacipreste-béjar (aecl-069), a favor de d. marco antonio garcía fraile, por cesión de su anterior titular d. juan antonio garcía rodríguez. cumplidos los requisitos a que se condicionó dicha autorización, y para que surta efectos, se hace público, quedando subrogado el nuevo contratista en los derechos y obligaciones derivados de la auto",0
12652119,"i. comunidad de castilla y león d. anuncios d.1. contratación pública consejería de economía y hacienda orden eyh/28/2017, de 17 de enero, por la que se declara desierta la segunda subasta convocada para la enajenación de tres viviendas y un almacén sitos en la avenida florentino agustín díez, 14, en la localidad de la magdalena, término municipal de soto y amío, y ocho viviendas sitas en la avenida constantino gancedo, 18 y 20, en la localidad de villablino, todas ellas desocupadas, en la provincia de león y una vivienda sita avenida de bilbao, antigua carretera nacional 629, p.k. 25, en medina de pomar, en la provincia de burgos. con fecha 25 de marzo de 2015, por orden de la consejería de hacienda de la junta de castilla y león se declaró la alienabilidad y se acordó el inicio del expediente de enajenación mediante pública subasta de tres viviendas y un almacén sitos en la avda. florentino agustín díez, 14 en la localidad de la magdalena, término municipal d",0
12652134,"i. comunidad de castilla y león d. anuncios d.1. contratación pública consejería de economía y hacienda orden eyh/29/2017, de 17 de enero, por la que se declara desierta la tercera subasta convocada para la enajenación de ocho viviendas desocupadas sitas en la carretera nacional 620, pk. 322, en la localidad de ciudad rodrigo (salamanca). por orden de la consejería de hacienda de 18 de diciembre de 2014, se declaró la alienabilidad de las ocho viviendas citadas y se dispuso la iniciación del expediente de enajenación mediante pública subasta. por orden de la consejería de hacienda, de fecha 28 enero de 2015, se aprobó el pliego de condiciones que habría de regir la subasta. con fecha 22 de enero de 2016, la consejería de economía y hacienda de la junta de castilla y león dicta orden por la que se aprueba el pliego de condiciones para la de enajenación mediante segunda subasta de las ocho viviendas citadas. por orden eyh/300/2016, de 7 de abril, se declara",0
12674422,"i. comunidad de castilla y león d. anuncios d.1. contratación pública consejería de economía y hacienda orden eyh/53/2017, de 26 de enero, por la que se acuerda la adjudicación en subasta pública de una vivienda, sita en avenida de asturias n.º 12, (actualmente 26) en la localidad de palencia y se declara desierta la subasta respecto a la enajenación de seis viviendas en la calle lavaderos s/n, en el burgo de osma (soria), todas ellas antiguas viviendas de camineros. la comunidad de castilla y león es propietaria de siete viviendas desocupadas, sitas seis, en la c/ lavaderos s/n en la localidad de el burgo de osma (soria) y una, en la avda. de asturias n.º 12, actualmente 26, en palencia, por virtud de la transferencia de funciones y servicios efectuada a la comunidad de castilla y león a través del real decreto 956/1984, de 11 de abril, en materia de carreteras. por orden 11 de octubre de 2016, de la consejería de economía y hacienda, se declaró la alienabil",0
12676826,"i. comunidad de castilla y león d. anuncios d.1. contratación pública consejería de fomento y medio ambiente resolución de 6 de febrero de 2017, de la dirección general de carreteras e infraestructuras, por la que se hace pública la formalización de los contratos de obras. exptes.: claves: 4.7-le-9 (a2016/005124) y 4.7-le-11(a2016/005108). 1.– entidad adjudicadora: a) organismo: consejería de fomento y medio ambiente. b) dependencia que tramita el expediente: servicio de contratación administrativa. c) número de expediente: según anexo. d) dirección de internet del perfil del contratante: www.jcyl.es. 2.– objeto del contrato: a) tipo de contrato: obras. b) descripción del objeto: según anexo. c) cpv (referencia de nomenclatura): según anexo. d) medio de publicación del anuncio de licitación: «boletín oficial de castilla y león». e) fecha de publicación del anuncio de licitación: 14 de septiembre de 2016. 3.– tramitación y procedimiento",0
12698547,"i. comunidad de castilla y león d. anuncios d.1. contratación pública consejería de economía y hacienda orden eyh/81/2017, de 6 de febrero, por la que se acuerda la adjudicación en subasta pública de una parcela urbana en la ciudad de ávila, dos parcelas urbanas en la ciudad de salamanca, y una parcela rústica en el municipio de villagalijo (burgos). la comunidad de castilla y león es propietaria de los siguientes inmuebles: – urbana parcela b solar, en la avenida juan carlos i (antes carretera villacastín- vigo, 157), esquina con la c/ ciudad de cáceres, en el término municipal de ávila. pertenece a la comunidad de castilla y león, en virtud del real decreto 956/1984, de 11 de abril, de transferencias del estado en materia de carreteras. – urbana parcela 14 h, del sector 45b, del pgou de salamanca, situada en la c/ manuel ramos andrade, de esta capital. pertenece a la comunidad de castila y león por título de adjudicación en el proyecto de actuación del sec",0
12700203,"i. comunidad de castilla y león d. anuncios d.1. contratación pública consejería de fomento y medio ambiente servicio territorial de fomento de valladolid resolución de 20 de febrero de 2017, del servicio territorial de fomento de valladolid, por la que se hace pública la formalización del contrato relativo al suministro de carburantes de automoción de vehículos dependientes de las secciones de conservación y explotación de carreteras y de proyectos y obras del servicio territorial de fomento de valladolid. expte.: va-stf-comb-01-2017. 1.– entidad adjudicadora: datos generales y datos para la obtención de la información: a) organismo: consejería de fomento y medio ambiente. b) dependencia que tramita el expediente: servicio territorial de fomento de valladolid. c) número de expediente: va-stf-comb-01-2017. d) dirección de internet del perfil del contratante: www.contratación.jcyl.es. 2.– objeto del contrato: a) tipo: suministro. b) descripci",0
12579172,"iii.- otras disposiciones y actos consejería de fomento resolución de 14/12/2016, de la dirección general de carreteras y transportes, por la que se hace pública la composición del tribunal así como el lugar, la fecha y la hora de la realización de las pruebas para la obtención del certificado de aptitud profesional acreditativo de la cualificación inicial de los conductores de determinados vehículos destinados al transporte por carretera, primera prueba, a celebrar en el año 2017 en la comunidad de castilla-la mancha, convocadas por resolución de 17/11/2016 (docm número 230 de 25/11/2016). [2016/13680] de acuerdo con la base número 8 de la resolución de 17/11/2016, de la dirección general de carreteras y transportes, por la que, conforme a lo dispuesto en el real decreto 1032/2007, de 20 de julio que desarrolla la directiva 2003/59/ce del parlamento europeo y del consejo, de 15 de julio de 2003, se convocan pruebas para la obtención del certificado de aptitud profesion",0
12580277,"iii.- otras disposiciones y actos consejería de hacienda y administraciones públicas acuerdo de 20/12/2016, del consejo de gobierno, por el que se declara la urgente ocupación de los bienes afectados por la expropiación a que dará lugar la ejecución de la obra denominada: nueva rotonda en la cm-4004 en numancia de la sagra (toledo). [2016/13971] mediante acuerdos de la junta de gobierno local del ayuntamiento de numancia de la sagra, de fechas 16 de marzo y 8 de abril de 2016, se solicitó a la junta de comunidades de castilla-la mancha la construcción de una nueva rotonda en la carretera cm-4004 (variante de numancia de la sagra). en sesión plenaria celebrada el día 13 de mayo del 2016, el ayuntamiento de numancia de la sagra acuerda, por ma- yoría absoluta, iniciar un expediente de expropiación forzosa de la obra “nueva rotonda en la cm-4004 (variante de numancia de la sagra)” en numancia de la sagra (toledo), así como aprobar inicialmente la relación concreta e indi",0
12586506,"v.- anuncios otros anuncios oficiales consejería de agricultura, medio ambiente y desarrollo rural anuncio de 28/11/2016, de la dirección provincial de agricultura, medio ambiente y desarrollo rural de guadalajara, sobre la renovación de la ocupación de terrenos de la vía pecuaria vereda de taragudo en el término municipal de torre del burgo (guadalajara), a favor del ayuntamiento. [2016/13126] el ayuntamiento de torre del burgo ha solicitado, por un plazo de 10 años, la renovación de la ocupación de terrenos de la vía pecuaria siguiente: localización: cruzamiento provincia: guadalajara término municipal: torre del burgo vía pecuaria: vereda de taragudo coordenadas aproximadas del centro del cruce (utm 30t datum etrs89) x= 493.193 y= 4.516.300 superficie: 11,7 m 2 destino: tubería subterránea que recoge el agua de lluvia de la cuneta de la carretera y la conduce hasta el arroyo, para evitar que inunde la ermita. actuación realizada dentro del pr",0
12609177,"iii.- otras disposiciones y actos consejería de fomento resolución de 27/12/2016, de la dirección general de carreteras y transportes, por la que se aprueban los mapas estratégicos de ruido de las carreteras dependientes de la junta de comunidades de castilla-la mancha. cm-101, cm-1002, cm-4008, cm-4010, cm-4013 y cm-42. [2016/14279] clave: cv-sp-16-203. 1. fundamentos de derecho. la directiva 2002/49/ce sobre evaluación y gestión del ruido ambiental y la ley 37/2003, de 17 de noviembre, del rui- do, que la traspone y el real decreto 1513/2005, de 16 de diciembre, por el que se desarrolla la ley 37/2003, de 17 de noviembre, del ruido, en lo referente a la evaluación y gestión del ruido ambiental y el real decreto 1367/2007, de 19 de octubre, por el que se desarrolla la ley 37/2003, de 17 de noviembre, del ruido, en lo referente a zonificación acústica, objetivos de calidad y emisiones acústicas, que la desarrollan, exponen la obligación de realización de mapas de ",0
12609155,"v.- anuncios contratación y licitaciones públicas consejería de fomento resolución de 28/12/2016, de la secretaría general, por la que se hace pública la formalización del contrato correspondiente al expediente: 1701to16ser00003 (cr-cr-16-294). [2016/14273] 1.- nombre y dirección del órgano de contratación: a) organismo: consejería de fomento b) dependencia que tramita el expediente: secretaría general c) número de expediente: 1701to16ser00003 (cr-cr-16-294) d) dirección de internet del perfil del contratante: http://perfilcontratante.jccm.es/picos/?aplicacion=picos 2.- objeto del contrato: a) tipo: servicios b) descripción: “contrato de servicios para la prestación de medios de apoyo a las operaciones de conservación de carreteras con medios propios en la provincia de ciudad-real” c) cpv (referencia de nomenclatura): 50230000-6 d) medio de publicación del anuncio de licitación: diario oficial de castilla-la mancha, diario oficial de la unión europea y boletín",0
12611181,"v.- anuncios contratación y licitaciones públicas consejería de fomento resolución de 29/12/2016, de la secretaría general, por la que se anuncia la licitación del expediente 1701to16gsp00001, servicio público regular de viajeros de uso general por carretera en determinadas zonas rurales de castilla-la mancha. [2016/14317] 1. entidad adjudicadora: a) organismo: consejería de fomento. b) dependencia que tramita el expediente: secretaría general. c) obtención de documentación e información: 1) dependencia: secretaría general de la consejería de fomento (servicio de contratación). 2) domicilio: paseo del cristo de la vega, s/n, 45071 de toledo. 3) teléfono: 925-26-70-17, 925-23-81-89 4) fax: 925-26-70-86 5) correo electrónico: contratacion.fomento@jccm.es 6) dirección de internet del perfil del contratante donde puede obtener la documentación: http://perfilcontratante.jccm. es/picos d) número de expediente: 1701to16gsp00001. 2. objeto del contrato: a) tipo: ge",0
12624659,"v.- anuncios contratación y licitaciones públicas consejería de fomento resolución de 11/01/2017, de la secretaría general, por la que se hace pública la formalización del contrato correspondiente al expediente: 1702to16ser00030 (cv-sp-16-204). [2017/228] 1.- nombre y dirección del órgano de contratación: a) organismo: consejería de fomento b) dependencia que tramita el expediente: secretaría general c) número de expediente: 1702to16ser00030 (cv-sp-16-204) d) dirección de internet del perfil del contratante: http://perfilcontratante.jccm.es/picos/?aplicacion=picos 2.- objeto del contrato: a) tipo: servicios b) descripción: “contrato de servicios de apoyo técnico a la dirección general de carreteras y transportes para la supervisión de proyectos y la emisión de informes de explotación y gestión de la red de carreteras” c) cpv (referencia de nomenclatura): 71311210-6 d) medio de publicación del anuncio de licitación: diario oficial de castilla-la mancha, diario o",0
12626905,"v.- anuncios contratación y licitaciones públicas consejería de fomento corrección de errores de la resolución de 29/12/2016, de la secretaría general, por la que se anuncia la licitación del expediente 1701to16gsp00001, servicio público regular de viajeros de uso general por carretera en determinadas zonas rurales de castilla-la mancha. [2017/301] para general conocimiento de los licitadores se comunica que se ha advertido error en el pliego de prescripciones técnicas, la documentación fue publicada en la plataforma de contratación del estado y en el perfil del contratante del sector público regional de la junta de comunidades de castilla-la mancha el día 9 de enero de 2017, y la licitación fue publicada en el diario oficial de castilla-la mancha nº 5, de fecha 9 de enero de 2017, como consecuencia de ello procede hacer la siguiente corrección: página: 321 donde dice: 8. presentación de las ofertas o de las solicitudes de participación: fecha límite de present",0
12629524,"v.- anuncios otros anuncios oficiales consejería de hacienda y administraciones públicas anuncio de 11/01/2017, del jurado regional de valoraciones, por el que se procede a la notificación del acuerdo de fecha 30/09/2016 por el que se establece el justiprecio en la pieza separada tramitada en el expediente: ex/ab-038/16, relativo a la parcela número 296, del polígono 6, finca 80, del proyecto de expropiación: acondicionamiento de la carretera a-45 del pk 33,000 al pk 51,000. tramo: carretera de acceso a beg-nerpio (albacete), tramitado por la dirección provincial de la consejería de fomento en albacete, en el término municipal de nerpio (albacete). [2017/347] no habiendo sido posible practicar en el domicilio de pedro reolid guirao, la notificación establecida en el artículo 58 de la ley 30/1992, de 26 de noviembre, de régimen jurídico de las administraciones públicas y del procedimiento admi- nistrativo común (de aplicación en virtud de lo dispuesto en la disposició",0
12639901,"v.- anuncios contratación y licitaciones públicas consejería de fomento resolución de 17/01/2017, de la secretaría general, por la que se hace pública la formalización del contrato correspondiente al expediente: 1701to16ser00004 (cr-cu-16-333). [2017/499] 1.- nombre y dirección del órgano de contratación: a) organismo: consejería de fomento b) dependencia que tramita el expediente: secretaría general c) número de expediente: 1701to16ser00004 (cr-cu-16-333) d) dirección de internet del perfil del contratante: http://perfilcontratante.jccm.es/picos/?aplicacion=picos 2.- objeto del contrato: a) tipo: servicios b) descripción: “contrato de servicios para la prestación de medios de apoyo a las operaciones de conservación de carreteras con medios propios en la provincia de cuenca” c) cpv (referencia de nomenclatura): 50230000-6 d) medio de publicación del anuncio de licitación: diario oficial de castilla-la mancha, diario oficial de la unión europea y boletín oficia",0
12639907,"v.- anuncios contratación y licitaciones públicas consejería de fomento resolución de 17/01/2017, de la secretaría general, por la que se hace pública la formalización del contrato correspondiente al expediente: 1701to16ser00005 (cr-gu-16-254). [2017/498] 1.- nombre y dirección del órgano de contratación: a) organismo: consejería de fomento b) dependencia que tramita el expediente: secretaría general c) número de expediente: 1701to16ser00005 (cr-gu-16-254) d) dirección de internet del perfil del contratante: http://perfilcontratante.jccm.es/picos/?aplicacion=picos 2.- objeto del contrato: a) tipo: servicios b) descripción: “contrato de servicios para la prestación de medios de apoyo a las operaciones de conservación de carreteras con medios propios en la provincia de guadalajara” c) cpv (referencia de nomenclatura): 50230000-6 d) medio de publicación del anuncio de licitación: diario oficial de castilla-la mancha, diario oficial de la unión europea y boletín o",0
12639908,"v.- anuncios contratación y licitaciones públicas consejería de fomento resolución de 17/01/2017, de la secretaría general, por la que se hace pública la formalización del contrato correspondiente al expediente: 1701to16ser00002 (cr-ab-16-272). [2017/497] 1.- nombre y dirección del órgano de contratación: a) organismo: consejería de fomento b) dependencia que tramita el expediente: secretaría general c) número de expediente: 1701to16ser00002 (cr-ab-16-272) d) dirección de internet del perfil del contratante: http://perfilcontratante.jccm.es/picos/?aplicacion=picos 2.- objeto del contrato: a) tipo: servicios b) descripción: “contrato de servicios para la prestación de medios de apoyo a las operaciones de conservación de car- reteras con medios propios en la provincia de albacete” c) cpv (referencia de nomenclatura): 50230000-6 d) medio de publicación del anuncio de licitación: diario oficial de castilla-la mancha, diario oficial de la unión europea y boletín of",0
12648772,"iii.- otras disposiciones y actos consejería de economía, empresas y empleo resolución de 24/01/2017, de la dirección provincial de economía, empresas y empleo de cuenca, sobre autorización administrativa previa y autorización administrativa de construcción de instalación eléctrica de alta tensión. referencia: 16215600032-16245600024. [2017/756] visto el expediente incoado en el servicio de industria y energía de la consejería de economía, empresas y empleo en cuenca para autorización administrativa y aprobación de proyecto de la instalación eléctrica de alta tensión: referencia: 16215600032 – 16245600024 titular: sociedad eléctrica nuestra señora de los desamparados, s.l. situación: término municipal de vellisca (cuenca). carretera garcinarro s/n, calle cárcel y plaza de la fuente. características principales: línea subterránea de media tensión, con origen en apoyo existente nº 3 de la línea s-207 pozo del santo, mediante entronque aéreo-subterráneo, y final en nuev",0
12667134,"v.- anuncios contratación y licitaciones públicas consejería de fomento resolución de 31/01/2017, de la secretaría general, por la que se acuerda la adjudicación directa de un lote de material metálico inservible, procedente de señalización y defensa de carreteras, adscrito a la dirección provincial de fomento en ciudad real. [2017/1188] antecedentes de hecho primero. la dirección provincial de esta consejería en ciudad real solicita la enajenación directa de un lote de ele- mentos metálicos inservibles, procedentes de señalización y defensa de carreteras, material no inventariable cuyo valor actual es inferior al 25% del valor de adquisición, en cuantía de 34.500 kg., adscrito a la misma. segundo. la secretaría general de la consejería de hacienda y administraciones públicas, en su resolución de 10 de enero de 2017, declara la alienabilidad y aprueba la tasación correspondiente por el importe de 7.054,00 €, a fin de que se pueda proceder a su enajenación por la",0
12668794,"iii.- otras disposiciones y actos consejería de sanidad notificación de 31/01/2017, de la dirección provincial de sanidad de albacete, por la que se da publicidad al acto administrativo correspondiente a la notificación de la resolución y forma de pago del expediente sancionador número 374/16-s, de fecha 09/01/2017. [2017/1257] intentada la notificación y no habiéndose podido practicar, se procede a dar publicidad, mediante inserción en el docm y en el boe, al extracto de notificación de la resolución y forma de pago del expediente sancionador n° 374/16-s, dictado con fecha 9 de enero de 2017. la presente publicación se realiza de conformidad con los artículos 42 y 44 de la ley 39/2015 de 1 de octubre, del procedimiento administrativo común de las administraciones públicas. expediente número: 374/16-s instruido a: motel vertice de la mancha, s.l. domicilio: autovia a-43, salida 117, km 120,700 - villarrobledo, (ab) nif o cif: b-13460498 acto administrativo a not",0
12673334,"iii.- otras disposiciones y actos consejería de fomento resolución de 03/02/2017, de la dirección general de carreteras y transportes, por la que se convocan pruebas de constatación de la capacitación profesional y de renovación de los certificados para consejeros de seguridad para el transporte de mercancías peligrosas, en la modalidad de transporte por carretera a celebrar en el año 2017 en la comunidad de castilla-la mancha. [2017/1407] el real decreto 97/2014, de 14 de febrero, por el que se regulan las operaciones de transporte de mercancías peligro- sas por carretera en territorio español, en su capítulo v, así como el adr en el apartado 1.8.3 establecen las empresas a las que les es de aplicación la figura del consejero de seguridad. el precitado real decreto, en su art. 26, preceptúa que para poder ejercer las funciones de consejero de seguridad, el consejero deberá superar previamente un examen sobre las obligaciones que corresponden a los consejeros de segu",0
12676863,"iii.- otras disposiciones y actos consejería de fomento resolución de 07/02/2017, de la dirección general de carreteras y transportes, por la que se convocan pruebas de competencia profesional para el ejercicio del transporte interior e internacional de mercancías y viajeros. [2017/1567] la ley 16/1987, de 30 de julio, de ordenación de los transportes terrestres, y su reglamento aprobado por el real de- creto 1211/1990, de 28 de septiembre, establecen que para el ejercicio de las actividades de transportista de viajeros y mercancías por carretera, de agencia de transporte de mercancías, transitario y mayorista-distribuidor, se deberá acre- ditar previamente el cumplimiento del requisito de capacitación profesional. en la misma línea, el reglamento (ce) nº 1071/2009, de 21 de octubre de 2009, por el que se establecen las normas comunes relativas a las condiciones que se han de cumplir para el ejercicio de la profesión de transportista por carre- tera y por el que se d",0
12689613,"v.- anuncios administración local ayuntamiento de madridejos (toledo) anuncio de 07/02/2017, del ayuntamiento de madridejos (toledo), sobre aprobación definitiva de las bases para la adjudicación del programa de actuación urbanizadora del plan especial de reforma interior de una manzana en suelo urbano consolidado del pom de madridejos, publicación de las mismas y apertura de plazo para la formulación de alternativa técnica presentada. [2017/1626] el pleno del ayuntamiento de madridejos, en sesión ordinaria plenaria celebrada el día 20 de octubre de 2016 aprobó inicialmente las bases para la adjudicación del programa de actuación urbanizadora y selección del agente urbanizador del ámbito de suelo urbano consolidado situado entre carretera de camuñas y camino molino. de conformidad con lo dispuesto por el artículo 86.3 del decreto 29/2011 de 19 de abril de 2011 por el que se aprueba el reglamento de la actividad de ejecución del texto refundido de la ley de ordenaci",0
12694719,"v.- anuncios contratación y licitaciones públicas consejería de fomento resolución de 14/02/2017, de la secretaría general, por la que se acuerda la adjudicación directa de un lote de material metálico inservible, procedente de señalización y defensa de carreteras, adscrito a la dirección provincial de fomento en guadalajara. [2017/1940] antecedentes de hecho primero.- la dirección provincial de esta consejería en guadalajara solicita la enajenación directa de un lote de elemen- tos metálicos inservibles, procedentes de señalización y defensa de carreteras, material no inventariable, en cuantía de 11.780 kg., adscritos a la misma. segundo.- la secretaría general de la consejería de hacienda y administraciones públicas, en su resolución, de 14 de noviembre de 2017, declara la alienabilidad y aprueba la tasación correspondiente por el importe de 1.178,00 €, a fin de que se pueda proceder a su enajenación por la consejería de fomento, conforme a lo establecido en l",0
12547980,1/3 diari oficial de la generalitat de catalunya núm. 7259 - 1.12.2016 cve-dogc-b-16308095-2016 anuncios de la generalidad de cataluña departamento de enseñanza complejo educativo de tarragona anuncio por el que se hace pública la licitación de un contrato de servicios (exp. cet-02-2017). 1. entidad adjudicadora. datos generales y datos para la obtención de la información a) organismo: departamento de enseñanza de la generalidad de cataluña. b) dependencia que tramita el expediente: órgano de gestión del complejo educativo de tarragona c) obtención de documentación e información: c.1) dependencia: complejo educativo de tarragona c.2) domicilio: autovía de salou s/n c.3) localidad y código postal: 43006 tarragona c.4) teléfono: 977 556 105 c.5) telefax: c.6) correo electrónico: gerencia@complexeducatiudetarragona.cat c.7) dirección de internet del perfil del contratante: www.complexeducatiudetarragona.cat c.8) fecha límite de obtención ,0
12547996,"1/2 diari oficial de la generalitat de catalunya núm. 7259 - 1.12.2016 cve-dogc-b-16329106-2016 anuncios de la generalidad de cataluña departamento de territorio y sostenibilidad resolución tes/2690/2016, de 10 de noviembre, por la que se considera no sustancial la modificación de la autorización ambiental ta20100062 de la empresa sca hygiene products, sl, de una actividad de fabricación de papel, en el término municipal de puigpelat (exp. t1cns160068). datos del expediente: oficina de gestión ambiental unificada (ogau): tarragona. fecha de inicio del expediente: 4 de mayo de 2016. núm. de solicitud: t1cns160068. tipo de expediente: modificación no sustancial. anexo: i.1. apartado: 9. subapartado: 2. descripción de la actividad: instalaciones industriales destinadas a la fabricación de papel y cartón con una capacidad de producción de más de 20 t/día. epígrafe dei: 6.1b. núm. establecimiento dei: 1005. ubicación: la carretera de valls ",0
12547956,"1/2 diari oficial de la generalitat de catalunya núm. 7259 - 1.12.2016 cve-dogc-b-16328099-2016 anuncios de la administración local consejo general de aran edicto sobre aprobación inicial de varias memorias valoradas. el conselh de govern del conselh generau d'aran, en sessió ordinària de 21 de novembre de 2016, va aprovar les següents memòries valorades redactades pels serveis tècnics del conselh generau d'aran, la qual cosa es fa pública d'acord amb l'article 235.2 lmc i els articles 37 i 38 roas, per un termini de trenta (30) dies, a l'efecte de possibles reclamacions i/o al·legacions: - memòria valorada (i-56) expedient d'obres menors de millora de ferm e seguretat vial a la carretera de benós-begós, amb un pressupost d'execució per contracte de setanta-set mil cinquanta-un euros amb vint-i- quate cèntims (77.051,24 €). - memòria valorada (m-150) expedient d'obres menors d'una tanca en naixement del riu noguera pallaresa, amb un pressupost d'execució per ",0
12547860,"1/2 diari oficial de la generalitat de catalunya núm. 7260 - 2.12.2016 cve-dogc-b-16329021-2016 anuncios de la generalidad de cataluña departamento de territorio y sostenibilidad edicto de 21 de noviembre de 2016, de notificación en procedimiento de la resolución de expedientes de reclamación de indemnización por daños a la carretera. el servei territorial de carreteres de lleida ha dictado una resolución en los expedientes administrativos, cuyos datos figuran en el anexo de este edicto, ya que no se ha podido efectuar su notificación. en consecuencia, de acuerdo con lo que prevén los artículos 59.5 y 61 de la ley 30/1992, de 26 de noviembre, de régimen jurídico de las administraciones públicas y del procedimiento administrativo común y los artículos 58.4 i 58.5 de la llei 26/2010, del 3 d'agost, de règim jurídic i de procediment administratiu de les administracions públiques de catalunya, se comunica a las personas interesadas que para que puedan tener conocimi",0
12551753,"1/1 diari oficial de la generalitat de catalunya núm. 7261 - 5.12.2016 cve-dogc-b-16333018-2016 anuncios de la generalidad de cataluña departamento de territorio y sostenibilidad edicto de 28 de noviembre de 2016, por el que se da publicidad a la resolución que señala días para la redacción de actas previas a la ocupación de las fincas afectadas de expropiación por la ejecución del ""proyecto mb-07109-a1. mejora local. implantación de un tercer carril en la carretera c-55 del pk 9+360 al 11+400. tramo: collbató"", del término municipal de collbató. dado que se ha publicado la relación de los bienes y los derechos afectados por la ejecución del proyecto: mb- 07109-a1 “mejora local. implantación de un tercer carril en la carretera c-55 del pk 9+360 al 11+400. tramo: collbató”, del término municipal de collbató, en el dogc número 7220, de 5 de octubre de 2016 y en el diario el punt avui, de 5 de octubre de 2016, de acuerdo con lo que establece el artículo 17 y siguiente",0
12554989,"1/1 diari oficial de la generalitat de catalunya núm. 7262 - 7.12.2016 cve-dogc-b-16334073-2016 anuncios de la administración local diputaciones diputación de barcelona anuncio sobre aprobación definitiva del proyecto constructivo de mejora de la seguridad vial en la carretera bv-5229 entre el pk 0+580 y el pk 0+780, en el término municipal de sant vicenç de torelló (d9151/16). en compliment de l'article 38.2 del reglament d'obres, activitats i serveis dels ens locals, aprovat pel decret 179/1995, de 13 de juny, es fa saber que, en virtut de resolució dictada en data 28 de setembre de 2016, per l' excma. sra. presidenta de la diputació de barcelona, resta aprovat definitivament el projecte constructiu “millora de la seguretat viària a la ctra. bv- 5229 entre el pk 0+580 i el pk 0+780. tm sant vicenç de torelló”, en no haver estat formulades reclamacions o al·legacions dins del termini d'informació pública, el qual va acabar el dia 16 de novembre de 2016. con",0
12563477,"1/2 diari oficial de la generalitat de catalunya núm. 7265 - 13.12.2016 cve-dogc-b-16337101-2016 anuncios de la generalidad de cataluña departamento de interior servicio catalán de tráfico anuncio por el que se hace pública la formalización de un contrato de suministros (exp. sct-2016-189). se hace público para conocimiento general, y de conformidad con lo que establece el artículo 154 del real decreto legislativo 3/2011, de 14 de noviembre, por el que se aprueba el texto refundido de la ley de contratos del sector público, que se ha formalizado el siguiente contrato: –1 entidad adjudicadora a) organismo que tramita el expediente: servicio catalán de tráfico, calle diputació, 355, 08009 barcelona. b) dependencia que tramita el expediente: servicio de gestión económica y contratación. c) número de expediente: sct-2016-189. –2 objeto del contrato a) tipo de contrato: suministros. b) descripción: suministro para la renovación de cinco paneles de me",0
12563423,"1/1 diari oficial de la generalitat de catalunya núm. 7265 - 13.12.2016 cve-dogc-b-16340058-2016 anuncios de la administración local ayuntamientos ayuntamiento de sabadell edicto sobre la aprobación definitiva del proyecto de rotonda del cruce de carretera de terrassa ronda de ponent y rambla de ibèria. un cop transcorregut el termini d'informació publica del projecte d'obres anomenat “projecte de rotonda de la cruïlla de carretera de terrassa ronda de ponent i rambla d'ibèria”, sense haver-se formulat reclamacions ni al·legacions al respecte aquest ha quedat aprovat definitivament sense necessitat d'adoptar cap altre acord de manera expressa, de conformitat amb l'establert a l'acord adoptat per la junta de govern local en sessió de data 25 de juliol de 2016, la qual cosa es fa publica de conformitat amb allò que disposa l'article 38 del reglament d'obres, activitats i serveis dels ens locals, aprovat per decret 179/1995. aquesta resolució tàcita és un acte a",0
